MODEL_NAME,NUM_EPOCHS,NUM_TRAJ,TRAJ_LENGTH,ACTIVATION,HIDDEN_SIZE,BETA,TRAIN_LOSS,TRAIN_AVERAGE_EUCLIDEAN_DISTANCE,VAL_LOSS,VAL_AVERAGE_EUCLIDEAN_DISTANCE,TEST_LOSS,TEST_AVERAGE_EUCLIDEAN_DISTANCE,Lyapunov1,Lyapunov2,Lyapunov3,MIN_SV3,MIN_GRAD_SV3
2026-08-04T14-20-33_tanh_4_43,200,100,5,tanh,4,1,0.0090382,0.1395116,0.0121604,0.1654647,0.0122267,0.1572387,-0.616932504346849,-0.617718620718,-13.959004734344584,0.823286836016589,-1.0409697119850849e-05
2026-08-04T14-20-33_tanh_4_44,200,100,5,tanh,4,1,0.010772,0.1545932,0.010307,0.1603768,0.0099811,0.1600757,0.1011648274441634,-0.0180094512620056,-21.25976719897199,0.3510898266312759,-3.774050464580307
2026-08-04T14-20-33_tanh_4_45,200,100,5,tanh,4,1,0.0060872,0.1184094,0.0053408,0.1064506,0.0040328,0.1004987,0.305151437128068,-0.0173526869995208,-12.147773568016769,0.8017609890335509,-0.5481127893928127
2026-08-04T14-20-33_tanh_4_46,200,100,5,tanh,4,1,0.006221,0.1107184,0.0185626,0.1505067,0.0043861,0.1042826,0.3758246363630558,-0.0193317062005012,-15.854832186516637,0.724999459576348,-0.7468808161215373
2026-08-04T14-20-33_tanh_4_47,200,100,5,tanh,4,1,0.020264,0.209639,0.0124379,0.1806796,0.0181274,0.1993818,-34.05541625187236,-34.073303961850606,-183.5638277472116,0.1589047586721239,0.0
2026-08-04T14-20-33_tanh_4_48,200,100,5,tanh,4,1,0.0106164,0.1423929,0.005281,0.1050191,0.0054844,0.1045251,0.018458393867509,-0.3107392579386341,-11.771591559054531,0.7698494532658353,-0.623171732073889
2026-08-04T14-20-33_tanh_4_49,200,100,5,tanh,4,1,0.0034309,0.0858802,0.0017979,0.0655706,0.0101724,0.1344986,0.7453029271666289,0.0008260371889194,-14.615397225697194,0.511458582413709,-4.249056140431486
2026-08-04T14-20-33_tanh_4_50,200,100,5,tanh,4,1,0.0051251,0.1045663,0.0052256,0.1065227,0.0128326,0.1504302,0.5200455425494278,-0.0102676781431053,-13.412565378460808,0.7579967836754417,-0.6000558829159919
2026-08-04T14-20-33_tanh_4_51,200,100,5,tanh,4,1,0.0051559,0.1031516,0.0068033,0.1304428,0.004529,0.0967477,0.0258284155282937,-0.0712944477111028,-10.234174961523427,0.8060989452787135,-0.6789040290947097
2026-08-04T14-20-33_tanh_4_52,200,100,5,tanh,4,1,0.0026611,0.0788128,0.0021627,0.0699279,0.0056877,0.106722,0.9121991329944704,-0.0038162225119723,-15.599427678797827,0.6636632435523254,-1.5664795319814733
2026-08-04T14-20-33_tanh_4_53,200,100,5,tanh,4,1,0.0106998,0.1501259,0.0078393,0.1270655,0.0086482,0.1438516,0.0042643244935399,-1.3299434945299664,-13.294256106151431,0.6639995218528256,-1.0486077120875796
